pl_name,pl_letter,hostname,gaia_id,disc_locale,ra,dec,pl_orbper,st_spectype,pl_rade,pl_masse,st_lum,sy_dist,sky_coord.ra,sky_coord.dec
Kepler-1113 b,Unknown,Unknown,Unknown,Ground,289.4066969,39.338813,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,289.4066969,39.338813
Kepler-1114 b,Unknown,Unknown,Unknown,Ground,299.2370531,45.8347781,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,299.2370531,45.8347781
Kepler-1115 b,Unknown,Unknown,Unknown,Ground,294.9917723,40.1443964,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,294.9917723,40.1443964
Kepler-1116 b,Unknown,Unknown,Unknown,Ground,291.9336573,44.1154992,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,291.9336573,44.1154992
Kepler-1117 b,Unknown,Unknown,Unknown,Ground,292.0847866,49.2374206,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,292.0847866,49.2374206
Kepler-1118 b,Unknown,Unknown,Unknown,Ground,299.9656619,44.1608805,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,299.9656619,44.1608805
Kepler-1119 b,Unknown,Unknown,Unknown,Ground,297.0191018,44.3274936,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,297.0191018,44.3274936
Kepler-112 b,Unknown,Unknown,Unknown,Ground,296.9811361,43.2097025,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,296.9811361,43.2097025
Kepler-112 c,Unknown,Unknown,Unknown,Ground,296.9811361,43.2097025,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,296.9811361,43.2097025
Kepler-1120 b,Unknown,Unknown,Unknown,Ground,290.9144516,42.2865522,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,290.9144516,42.2865522
Kepler-1121 b,Unknown,Unknown,Unknown,Ground,297.7865467,47.8861542,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,297.7865467,47.8861542
Kepler-1122 b,Unknown,Unknown,Unknown,Ground,288.2805801,46.3408747,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,288.2805801,46.3408747
Kepler-1123 b,Unknown,Unknown,Unknown,Ground,294.5177291,50.6703927,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,294.5177291,50.6703927
Kepler-1124 b,Unknown,Unknown,Unknown,Ground,286.5942529,37.8912836,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,286.5942529,37.8912836
Kepler-1125 b,Unknown,Unknown,Unknown,Ground,295.4812018,40.7319316,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,295.4812018,40.7319316
Kepler-1126 b,Unknown,Unknown,Unknown,Ground,285.691955,45.6893993,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,285.691955,45.6893993
Kepler-1126 c,Unknown,Unknown,Unknown,Ground,285.691955,45.6893993,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,285.691955,45.6893993
Kepler-1127 b,Unknown,Unknown,Unknown,Ground,293.2173563,42.7205846,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,293.2173563,42.7205846
Kepler-1128 b,Unknown,Unknown,Unknown,Ground,293.063315,39.4034052,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,293.063315,39.4034052
Kepler-1129 b,Unknown,Unknown,Unknown,Ground,291.6044965,41.3093275,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,291.6044965,41.3093275
Kepler-1129 c,Unknown,Unknown,Unknown,Ground,291.6044965,41.3093275,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,291.6044965,41.3093275
Kepler-113 b,Unknown,Unknown,Unknown,Ground,287.9978721,50.9441847,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,287.9978721,50.9441847
Kepler-113 c,Unknown,Unknown,Unknown,Ground,287.9978721,50.9441847,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,287.9978721,50.9441847
Kepler-1130 b,Unknown,Unknown,Unknown,Ground,285.207421,45.384333,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,285.207421,45.384333
Kepler-1130 c,Unknown,Unknown,Unknown,Ground,285.207421,45.384333,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,285.207421,45.384333
Kepler-1130 d,Unknown,Unknown,Unknown,Ground,285.207421,45.384333,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,285.207421,45.384333
Kepler-1131 b,Unknown,Unknown,Unknown,Ground,295.6514492,49.2612954,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,295.6514492,49.2612954
Kepler-1132 b,Unknown,Unknown,Unknown,Ground,286.3675188,48.4238906,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,286.3675188,48.4238906
Kepler-1133 b,Unknown,Unknown,Unknown,Ground,293.3224114,42.8674925,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,293.3224114,42.8674925
Kepler-1134 b,Unknown,Unknown,Unknown,Ground,295.5678578,42.4781064,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,295.5678578,42.4781064
Kepler-1135 b,Unknown,Unknown,Unknown,Ground,286.0029904,44.7565551,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,286.0029904,44.7565551
Kepler-1136 b,Unknown,Unknown,Unknown,Ground,284.1078441,44.2458047,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,284.1078441,44.2458047
Kepler-1137 b,Unknown,Unknown,Unknown,Ground,287.1302407,48.665347,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,287.1302407,48.665347
Kepler-1138 b,Unknown,Unknown,Unknown,Ground,285.8993164,48.307285,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,285.8993164,48.307285
Kepler-1139 b,Unknown,Unknown,Unknown,Ground,287.9455985,39.2305281,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,287.9455985,39.2305281
Kepler-114 b,Unknown,Unknown,Unknown,Ground,294.121482,48.3497977,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,294.121482,48.3497977
Kepler-114 c,Unknown,Unknown,Unknown,Ground,294.121482,48.3497977,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,294.121482,48.3497977
Kepler-114 d,Unknown,Unknown,Unknown,Ground,294.121482,48.3497977,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,294.121482,48.3497977
Kepler-1140 b,Unknown,Unknown,Unknown,Ground,281.6940529,46.946521,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,281.6940529,46.946521
Kepler-1141 b,Unknown,Unknown,Unknown,Ground,290.5436836,47.7259073,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,290.5436836,47.7259073
Kepler-1142 b,Unknown,Unknown,Unknown,Ground,292.7144796,44.0822816,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,292.7144796,44.0822816
Kepler-1143 b,Unknown,Unknown,Unknown,Ground,287.302772,39.2896399,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,287.302772,39.2896399
Kepler-1143 c,Unknown,Unknown,Unknown,Ground,287.302772,39.2896399,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,287.302772,39.2896399
Kepler-1144 b,Unknown,Unknown,Unknown,Ground,290.0432936,47.2578857,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,290.0432936,47.2578857
Kepler-1145 b,Unknown,Unknown,Unknown,Ground,295.3081524,43.0444026,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,295.3081524,43.0444026
Kepler-1146 b,Unknown,Unknown,Unknown,Ground,286.716712,47.425658,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,286.716712,47.425658
Kepler-1147 b,Unknown,Unknown,Unknown,Ground,292.5474753,41.6429221,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,292.5474753,41.6429221
Kepler-1148 b,Unknown,Unknown,Unknown,Ground,290.9536059,45.7195545,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,290.9536059,45.7195545
Kepler-1149 b,Unknown,Unknown,Unknown,Ground,294.1891824,45.1515263,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,294.1891824,45.1515263
Kepler-115 b,Unknown,Unknown,Unknown,Ground,297.7119299,45.261985,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,297.7119299,45.261985
Kepler-115 c,Unknown,Unknown,Unknown,Ground,297.7119299,45.261985,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,297.7119299,45.261985
Kepler-1150 b,Unknown,Unknown,Unknown,Ground,296.7244553,49.5326846,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,296.7244553,49.5326846
Kepler-1151 b,Unknown,Unknown,Unknown,Ground,292.2477819,47.8784257,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,292.2477819,47.8784257
Kepler-1152 b,Unknown,Unknown,Unknown,Ground,290.4341483,44.1077802,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,290.4341483,44.1077802
Kepler-1153 b,Unknown,Unknown,Unknown,Ground,289.1471849,45.86613,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,289.1471849,45.86613
Kepler-1154 b,Unknown,Unknown,Unknown,Ground,297.4771158,39.8772345,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,297.4771158,39.8772345
Kepler-1154 c,Unknown,Unknown,Unknown,Ground,297.4771158,39.8772345,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,297.4771158,39.8772345
Kepler-1155 b,Unknown,Unknown,Unknown,Ground,288.8206058,39.5228712,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,288.8206058,39.5228712
Kepler-1156 b,Unknown,Unknown,Unknown,Ground,288.9240901,46.0575865,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,288.9240901,46.0575865
Kepler-1157 b,Unknown,Unknown,Unknown,Ground,283.1209268,43.5255701,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,283.1209268,43.5255701
Kepler-1158 b,Unknown,Unknown,Unknown,Ground,292.2339048,41.5751832,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,292.2339048,41.5751832
Kepler-1159 b,Unknown,Unknown,Unknown,Ground,294.266325,45.2042317,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,294.266325,45.2042317
Kepler-116 b,Unknown,Unknown,Unknown,Ground,294.7420605,43.5367842,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,294.7420605,43.5367842
Kepler-116 c,Unknown,Unknown,Unknown,Ground,294.7420605,43.5367842,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,294.7420605,43.5367842
Kepler-1160 b,Unknown,Unknown,Unknown,Ground,287.8793899,43.3640752,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,287.8793899,43.3640752
Kepler-1161 b,Unknown,Unknown,Unknown,Ground,299.0770621,45.4405583,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,299.0770621,45.4405583
Kepler-1162 b,Unknown,Unknown,Unknown,Ground,283.2920273,45.4339813,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,283.2920273,45.4339813
Kepler-1162 c,Unknown,Unknown,Unknown,Ground,283.2920273,45.43398129999999,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,283.2920273,45.43398129999999
Kepler-1163 b,Unknown,Unknown,Unknown,Ground,290.235863,50.0300654,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,290.235863,50.0300654
Kepler-1164 b,Unknown,Unknown,Unknown,Ground,287.5296372,38.8945065,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,287.5296372,38.8945065
Kepler-1165 b,Unknown,Unknown,Unknown,Ground,286.9712284,44.7082669,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,286.9712284,44.7082669
Kepler-1165 c,Unknown,Unknown,Unknown,Ground,286.9712284,44.7082669,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,286.9712284,44.7082669
Kepler-1166 b,Unknown,Unknown,Unknown,Ground,290.3484956,50.9028387,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,290.3484956,50.9028387
Kepler-1167 b,Unknown,Unknown,Unknown,Ground,298.3026595,47.6939654,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,298.3026595,47.6939654
Kepler-1168 b,Unknown,Unknown,Unknown,Ground,287.2977834,47.455488,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,287.2977834,47.455488
Kepler-1169 b,Unknown,Unknown,Unknown,Ground,294.9115874,46.4914718,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,294.9115874,46.4914718
Kepler-117 b,Unknown,Unknown,Unknown,Ground,288.7930651,48.040176,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,288.7930651,48.040176
Kepler-117 c,Unknown,Unknown,Unknown,Ground,288.7930651,48.040176,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,288.7930651,48.040176
Kepler-1170 b,Unknown,Unknown,Unknown,Ground,292.1685422,43.7795963,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,292.1685422,43.7795963
Kepler-1171 b,Unknown,Unknown,Unknown,Ground,294.9589285,38.5915968,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,294.9589285,38.5915968
Kepler-1172 b,Unknown,Unknown,Unknown,Ground,290.4744875,37.7665499,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,290.4744875,37.7665499
Kepler-1173 b,Unknown,Unknown,Unknown,Ground,293.1311803,45.6634153,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,293.1311803,45.6634153
Kepler-1174 b,Unknown,Unknown,Unknown,Ground,281.8314296,42.298891,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,281.8314296,42.298891
Kepler-1175 b,Unknown,Unknown,Unknown,Ground,289.1426847,46.8129656,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,289.1426847,46.8129656
Kepler-1176 b,Unknown,Unknown,Unknown,Ground,297.919724,45.2742038,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,297.919724,45.2742038
Kepler-1177 b,Unknown,Unknown,Unknown,Ground,286.6714813,49.4062964,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,286.6714813,49.4062964
Kepler-1178 b,Unknown,Unknown,Unknown,Ground,288.4561183,45.8022258,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,288.4561183,45.8022258
Kepler-1179 b,Unknown,Unknown,Unknown,Ground,284.0974305,47.8104856,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,284.0974305,47.8104856
Kepler-118 b,Unknown,Unknown,Unknown,Ground,299.2131881,41.4248195,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,299.2131881,41.4248195
Kepler-118 c,Unknown,Unknown,Unknown,Ground,299.2131881,41.4248195,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,299.2131881,41.4248195
Kepler-1180 b,Unknown,Unknown,Unknown,Ground,295.8874773,43.1559952,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,295.8874773,43.1559952
Kepler-1181 b,Unknown,Unknown,Unknown,Ground,289.7473165,39.5234131,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,289.7473165,39.5234131
Kepler-1181 c,Unknown,Unknown,Unknown,Ground,289.7473165,39.5234131,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,289.7473165,39.5234131
Kepler-1182 b,Unknown,Unknown,Unknown,Ground,296.3079895,43.8213706,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,296.3079895,43.8213706
Kepler-1183 b,Unknown,Unknown,Unknown,Ground,292.2324228,38.8921946,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,292.2324228,38.8921946
Kepler-1184 b,Unknown,Unknown,Unknown,Ground,291.282031,46.9659514,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,291.282031,46.9659514
Kepler-1185 b,Unknown,Unknown,Unknown,Ground,287.2411783,39.3326977,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,287.2411783,39.3326977
Kepler-1186 b,Unknown,Unknown,Unknown,Ground,288.4796333,47.1017438,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,288.4796333,47.1017438
Kepler-1187 b,Unknown,Unknown,Unknown,Ground,286.8919996,38.3185034,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,286.8919996,38.3185034
Kepler-1188 b,Unknown,Unknown,Unknown,Ground,283.1038438,43.1480487,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,283.1038438,43.1480487
Kepler-1189 b,Unknown,Unknown,Unknown,Ground,298.4264116,47.9468194,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,298.4264116,47.9468194
Kepler-119 b,Unknown,Unknown,Unknown,Ground,295.9463854,42.6588324,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,295.9463854,42.6588324
Kepler-119 c,Unknown,Unknown,Unknown,Ground,295.9463854,42.6588324,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,295.9463854,42.6588324
Kepler-1190 b,Unknown,Unknown,Unknown,Ground,284.9996582,49.4799506,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,284.9996582,49.4799506
Kepler-1191 b,Unknown,Unknown,Unknown,Ground,291.6577923,48.0092619,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,291.6577923,48.0092619
Kepler-1192 b,Unknown,Unknown,Unknown,Ground,282.1405603,43.8964934,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,282.1405603,43.8964934
Kepler-1193 b,Unknown,Unknown,Unknown,Ground,288.1447323,51.2756446,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,288.1447323,51.2756446
Kepler-1194 b,Unknown,Unknown,Unknown,Ground,291.6994841,38.1452065,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,291.6994841,38.1452065
Kepler-1195 b,Unknown,Unknown,Unknown,Ground,284.3510523,40.8529319,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,284.3510523,40.8529319
Kepler-1196 b,Unknown,Unknown,Unknown,Ground,292.369585,43.9108663,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,292.369585,43.9108663
Kepler-1197 b,Unknown,Unknown,Unknown,Ground,291.6693437,42.5907441,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,291.6693437,42.5907441
Kepler-1198 b,Unknown,Unknown,Unknown,Ground,288.8339659,44.838198,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,288.8339659,44.838198
Kepler-1199 b,Unknown,Unknown,Unknown,Ground,293.7258092,47.2469219,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,293.7258092,47.2469219
Kepler-12 b,Unknown,Unknown,Unknown,Ground,286.2434458,50.0403671,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,286.2434458,50.0403671
Kepler-120 b,Unknown,Unknown,Unknown,Ground,287.8915707,39.3390979,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,287.8915707,39.3390979
Kepler-120 c,Unknown,Unknown,Unknown,Ground,287.8915707,39.3390979,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,287.8915707,39.3390979
